Region,Country,State,City,Month,Day,Year,AvgTemperature,Date,co2,ghg
Asia,China,,Shanghai,6,26,1995,74.2,1995-06-26,2735.48,3918.3
Asia,China,,Shanghai,6,27,1995,74.8,1995-06-27,2735.48,3918.3
Asia,China,,Shanghai,6,28,1995,77.8,1995-06-28,2735.48,3918.3
Asia,China,,Shanghai,6,29,1995,80.1,1995-06-29,2735.48,3918.3
Asia,China,,Shanghai,6,30,1995,78.2,1995-06-30,2735.48,3918.3
Asia,China,,Shanghai,7,1,1995,76.8,1995-07-01,2735.48,3918.3
Asia,China,,Shanghai,7,2,1995,72.2,1995-07-02,2735.48,3918.3
Asia,China,,Shanghai,7,3,1995,73.5,1995-07-03,2735.48,3918.3
Asia,China,,Shanghai,7,4,1995,70.4,1995-07-04,2735.48,3918.3
Asia,China,,Shanghai,7,5,1995,69.3,1995-07-05,2735.48,3918.3
Asia,China,,Shanghai,7,6,1995,72.5,1995-07-06,2735.48,3918.3
Asia,China,,Shanghai,7,7,1995,77.6,1995-07-07,2735.48,3918.3
Asia,China,,Shanghai,7,8,1995,83.5,1995-07-08,2735.48,3918.3
Asia,China,,Shanghai,7,9,1995,83.9,1995-07-09,2735.48,3918.3
Asia,China,,Shanghai,7,10,1995,84.9,1995-07-10,2735.48,3918.3
Asia,China,,Shanghai,7,11,1995,85.3,1995-07-11,2735.48,3918.3
Asia,China,,Shanghai,7,12,1995,85.3,1995-07-12,2735.48,3918.3
Asia,China,,Shanghai,7,13,1995,84.8,1995-07-13,2735.48,3918.3
Asia,China,,Shanghai,7,14,1995,86,1995-07-14,2735.48,3918.3
Asia,China,,Shanghai,7,15,1995,87.3,1995-07-15,2735.48,3918.3
Asia,China,,Shanghai,7,16,1995,89.1,1995-07-16,2735.48,3918.3
Asia,China,,Shanghai,7,17,1995,85.5,1995-07-17,2735.48,3918.3
Asia,China,,Shanghai,7,18,1995,87.3,1995-07-18,2735.48,3918.3
Asia,China,,Shanghai,7,19,1995,91.1,1995-07-19,2735.48,3918.3
Asia,China,,Shanghai,7,20,1995,91.6,1995-07-20,2735.48,3918.3
Asia,China,,Shanghai,7,21,1995,89.4,1995-07-21,2735.48,3918.3
Asia,China,,Shanghai,7,22,1995,84.2,1995-07-22,2735.48,3918.3
Asia,China,,Shanghai,7,23,1995,84.7,1995-07-23,2735.48,3918.3
Asia,China,,Shanghai,7,24,1995,85.2,1995-07-24,2735.48,3918.3
Asia,China,,Shanghai,7,25,1995,84,1995-07-25,2735.48,3918.3
Asia,China,,Shanghai,7,26,1995,84.2,1995-07-26,2735.48,3918.3
Asia,China,,Shanghai,7,27,1995,82.9,1995-07-27,2735.48,3918.3
Asia,China,,Shanghai,7,28,1995,82.3,1995-07-28,2735.48,3918.3
Asia,China,,Shanghai,7,29,1995,83.4,1995-07-29,2735.48,3918.3
Asia,China,,Shanghai,7,30,1995,84.2,1995-07-30,2735.48,3918.3
Asia,China,,Shanghai,7,31,1995,85,1995-07-31,2735.48,3918.3
Asia,China,,Shanghai,8,1,1995,86.1,1995-08-01,2735.48,3918.3
Asia,China,,Shanghai,8,2,1995,84.8,1995-08-02,2735.48,3918.3
Asia,China,,Shanghai,8,3,1995,84.4,1995-08-03,2735.48,3918.3
Asia,China,,Shanghai,8,4,1995,84.7,1995-08-04,2735.48,3918.3
Asia,China,,Shanghai,8,5,1995,86.3,1995-08-05,2735.48,3918.3
Asia,China,,Shanghai,8,6,1995,86.6,1995-08-06,2735.48,3918.3
Asia,China,,Shanghai,8,7,1995,85.2,1995-08-07,2735.48,3918.3
Asia,China,,Shanghai,8,8,1995,86.8,1995-08-08,2735.48,3918.3
Asia,China,,Shanghai,8,9,1995,82.9,1995-08-09,2735.48,3918.3
Asia,China,,Shanghai,8,10,1995,82.4,1995-08-10,2735.48,3918.3
Asia,China,,Shanghai,8,11,1995,86.9,1995-08-11,2735.48,3918.3
Asia,China,,Shanghai,8,12,1995,89.4,1995-08-12,2735.48,3918.3
Asia,China,,Shanghai,8,13,1995,89.4,1995-08-13,2735.48,3918.3
Asia,China,,Shanghai,8,14,1995,85.4,1995-08-14,2735.48,3918.3
Asia,China,,Shanghai,8,15,1995,84.4,1995-08-15,2735.48,3918.3
Asia,China,,Shanghai,8,16,1995,84.7,1995-08-16,2735.48,3918.3
Asia,China,,Shanghai,8,17,1995,85.5,1995-08-17,2735.48,3918.3
Asia,China,,Shanghai,8,18,1995,83.5,1995-08-18,2735.48,3918.3
Asia,China,,Shanghai,8,19,1995,81.1,1995-08-19,2735.48,3918.3
Asia,China,,Shanghai,8,20,1995,80.8,1995-08-20,2735.48,3918.3
Asia,China,,Shanghai,8,21,1995,81.7,1995-08-21,2735.48,3918.3
Asia,China,,Shanghai,8,22,1995,83.3,1995-08-22,2735.48,3918.3
Asia,China,,Shanghai,8,23,1995,81.6,1995-08-23,2735.48,3918.3
Asia,China,,Shanghai,8,24,1995,80.9,1995-08-24,2735.48,3918.3
Asia,China,,Shanghai,8,25,1995,78.3,1995-08-25,2735.48,3918.3
Asia,China,,Shanghai,8,26,1995,76.4,1995-08-26,2735.48,3918.3
Asia,China,,Shanghai,8,27,1995,81.4,1995-08-27,2735.48,3918.3
Asia,China,,Shanghai,8,28,1995,81.3,1995-08-28,2735.48,3918.3
Asia,China,,Shanghai,8,29,1995,83.9,1995-08-29,2735.48,3918.3
Asia,China,,Shanghai,8,30,1995,85.1,1995-08-30,2735.48,3918.3
Asia,China,,Shanghai,8,31,1995,85,1995-08-31,2735.48,3918.3
Asia,China,,Shanghai,9,1,1995,86.2,1995-09-01,2735.48,3918.3
Asia,China,,Shanghai,9,2,1995,88.3,1995-09-02,2735.48,3918.3
Asia,China,,Shanghai,9,3,1995,87.5,1995-09-03,2735.48,3918.3
Asia,China,,Shanghai,9,4,1995,84,1995-09-04,2735.48,3918.3
Asia,China,,Shanghai,9,5,1995,81.8,1995-09-05,2735.48,3918.3
Asia,China,,Shanghai,9,6,1995,87.1,1995-09-06,2735.48,3918.3
Asia,China,,Shanghai,9,7,1995,89.6,1995-09-07,2735.48,3918.3
Asia,China,,Shanghai,9,8,1995,82.1,1995-09-08,2735.48,3918.3
Asia,China,,Shanghai,9,9,1995,83.6,1995-09-09,2735.48,3918.3
Asia,China,,Shanghai,9,10,1995,72.1,1995-09-10,2735.48,3918.3
Asia,China,,Shanghai,9,11,1995,68.7,1995-09-11,2735.48,3918.3
Asia,China,,Shanghai,9,12,1995,75.7,1995-09-12,2735.48,3918.3
Asia,China,,Shanghai,9,13,1995,76,1995-09-13,2735.48,3918.3
Asia,China,,Shanghai,9,14,1995,71.8,1995-09-14,2735.48,3918.3
Asia,China,,Shanghai,9,15,1995,72.8,1995-09-15,2735.48,3918.3
Asia,China,,Shanghai,9,16,1995,70.6,1995-09-16,2735.48,3918.3
Asia,China,,Shanghai,9,17,1995,68.7,1995-09-17,2735.48,3918.3
Asia,China,,Shanghai,9,18,1995,70.5,1995-09-18,2735.48,3918.3
Asia,China,,Shanghai,9,19,1995,72.7,1995-09-19,2735.48,3918.3
Asia,China,,Shanghai,9,20,1995,65.6,1995-09-20,2735.48,3918.3
Asia,China,,Shanghai,9,21,1995,71.1,1995-09-21,2735.48,3918.3
Asia,China,,Shanghai,9,22,1995,72.5,1995-09-22,2735.48,3918.3
Asia,China,,Shanghai,9,23,1995,68.4,1995-09-23,2735.48,3918.3
Asia,China,,Shanghai,9,24,1995,70.9,1995-09-24,2735.48,3918.3
Asia,China,,Shanghai,9,25,1995,72.7,1995-09-25,2735.48,3918.3
Asia,China,,Shanghai,9,26,1995,73.2,1995-09-26,2735.48,3918.3
Asia,China,,Shanghai,9,27,1995,70.2,1995-09-27,2735.48,3918.3
Asia,China,,Shanghai,9,28,1995,71.8,1995-09-28,2735.48,3918.3
Asia,China,,Shanghai,9,29,1995,72.4,1995-09-29,2735.48,3918.3
Asia,China,,Shanghai,9,30,1995,72.8,1995-09-30,2735.48,3918.3
Asia,China,,Shanghai,10,1,1995,72.8,1995-10-01,2735.48,3918.3
Asia,China,,Shanghai,10,2,1995,76.6,1995-10-02,2735.48,3918.3
Asia,China,,Shanghai,10,3,1995,65.7,1995-10-03,2735.48,3918.3
Asia,China,,Shanghai,10,4,1995,62.7,1995-10-04,2735.48,3918.3
Asia,China,,Shanghai,10,5,1995,60.1,1995-10-05,2735.48,3918.3
Asia,China,,Shanghai,10,6,1995,63.6,1995-10-06,2735.48,3918.3
Asia,China,,Shanghai,10,7,1995,64.2,1995-10-07,2735.48,3918.3
Asia,China,,Shanghai,10,8,1995,61.8,1995-10-08,2735.48,3918.3
Asia,China,,Shanghai,10,9,1995,64,1995-10-09,2735.48,3918.3
Asia,China,,Shanghai,10,10,1995,68.9,1995-10-10,2735.48,3918.3
Asia,China,,Shanghai,10,11,1995,68.9,1995-10-11,2735.48,3918.3
Asia,China,,Shanghai,10,12,1995,69,1995-10-12,2735.48,3918.3
Asia,China,,Shanghai,10,13,1995,70.3,1995-10-13,2735.48,3918.3
Asia,China,,Shanghai,10,14,1995,70.1,1995-10-14,2735.48,3918.3
Asia,China,,Shanghai,10,15,1995,67.6,1995-10-15,2735.48,3918.3
Asia,China,,Shanghai,10,16,1995,63.7,1995-10-16,2735.48,3918.3
Asia,China,,Shanghai,10,17,1995,65.3,1995-10-17,2735.48,3918.3
Asia,China,,Shanghai,10,18,1995,63.6,1995-10-18,2735.48,3918.3
Asia,China,,Shanghai,10,19,1995,63.4,1995-10-19,2735.48,3918.3
Asia,China,,Shanghai,10,20,1995,65.2,1995-10-20,2735.48,3918.3
Asia,China,,Shanghai,10,21,1995,67.1,1995-10-21,2735.48,3918.3
Asia,China,,Shanghai,10,22,1995,67.5,1995-10-22,2735.48,3918.3
Asia,China,,Shanghai,10,23,1995,67.8,1995-10-23,2735.48,3918.3
Asia,China,,Shanghai,10,24,1995,59,1995-10-24,2735.48,3918.3
Asia,China,,Shanghai,10,25,1995,59.2,1995-10-25,2735.48,3918.3
Asia,China,,Shanghai,10,26,1995,64,1995-10-26,2735.48,3918.3
Asia,China,,Shanghai,10,27,1995,61.9,1995-10-27,2735.48,3918.3
Asia,China,,Shanghai,10,28,1995,62.6,1995-10-28,2735.48,3918.3
Asia,China,,Shanghai,10,29,1995,62,1995-10-29,2735.48,3918.3
Asia,China,,Shanghai,10,30,1995,65.9,1995-10-30,2735.48,3918.3
Asia,China,,Shanghai,10,31,1995,54,1995-10-31,2735.48,3918.3
Asia,China,,Shanghai,11,1,1995,48.8,1995-11-01,2735.48,3918.3
Asia,China,,Shanghai,11,2,1995,47.9,1995-11-02,2735.48,3918.3
Asia,China,,Shanghai,11,3,1995,54.3,1995-11-03,2735.48,3918.3
Asia,China,,Shanghai,11,4,1995,58.4,1995-11-04,2735.48,3918.3
Asia,China,,Shanghai,11,5,1995,65,1995-11-05,2735.48,3918.3
Asia,China,,Shanghai,11,6,1995,66.4,1995-11-06,2735.48,3918.3
Asia,China,,Shanghai,11,7,1995,49.4,1995-11-07,2735.48,3918.3
Asia,China,,Shanghai,11,8,1995,44.8,1995-11-08,2735.48,3918.3
Asia,China,,Shanghai,11,9,1995,53.4,1995-11-09,2735.48,3918.3
Asia,China,,Shanghai,11,10,1995,52.5,1995-11-10,2735.48,3918.3
Asia,China,,Shanghai,11,11,1995,55.7,1995-11-11,2735.48,3918.3
Asia,China,,Shanghai,11,12,1995,61.5,1995-11-12,2735.48,3918.3
Asia,China,,Shanghai,11,13,1995,58.2,1995-11-13,2735.48,3918.3
Asia,China,,Shanghai,11,14,1995,52.3,1995-11-14,2735.48,3918.3
Asia,China,,Shanghai,11,15,1995,50.1,1995-11-15,2735.48,3918.3
Asia,China,,Shanghai,11,16,1995,53.2,1995-11-16,2735.48,3918.3
Asia,China,,Shanghai,11,17,1995,55.9,1995-11-17,2735.48,3918.3
Asia,China,,Shanghai,11,18,1995,59.1,1995-11-18,2735.48,3918.3
Asia,China,,Shanghai,11,19,1995,52.9,1995-11-19,2735.48,3918.3
Asia,China,,Shanghai,11,20,1995,48.9,1995-11-20,2735.48,3918.3
Asia,China,,Shanghai,11,21,1995,46.5,1995-11-21,2735.48,3918.3
Asia,China,,Shanghai,11,22,1995,49,1995-11-22,2735.48,3918.3
Asia,China,,Shanghai,11,23,1995,39.7,1995-11-23,2735.48,3918.3
Asia,China,,Shanghai,11,24,1995,39.7,1995-11-24,2735.48,3918.3
Asia,China,,Shanghai,11,25,1995,48,1995-11-25,2735.48,3918.3
Asia,China,,Shanghai,11,26,1995,53.2,1995-11-26,2735.48,3918.3
Asia,China,,Shanghai,11,27,1995,52,1995-11-27,2735.48,3918.3
Asia,China,,Shanghai,11,28,1995,54.1,1995-11-28,2735.48,3918.3
Asia,China,,Shanghai,11,29,1995,51,1995-11-29,2735.48,3918.3
Asia,China,,Shanghai,11,30,1995,55.2,1995-11-30,2735.48,3918.3
Asia,China,,Shanghai,12,1,1995,44.3,1995-12-01,2735.48,3918.3
Asia,China,,Shanghai,12,2,1995,47.9,1995-12-02,2735.48,3918.3
Asia,China,,Shanghai,12,3,1995,44.1,1995-12-03,2735.48,3918.3
Asia,China,,Shanghai,12,4,1995,39.6,1995-12-04,2735.48,3918.3
Asia,China,,Shanghai,12,5,1995,36.8,1995-12-05,2735.48,3918.3
Asia,China,,Shanghai,12,6,1995,34.4,1995-12-06,2735.48,3918.3
Asia,China,,Shanghai,12,7,1995,34.6,1995-12-07,2735.48,3918.3
Asia,China,,Shanghai,12,8,1995,36.6,1995-12-08,2735.48,3918.3
Asia,China,,Shanghai,12,9,1995,40.7,1995-12-09,2735.48,3918.3
Asia,China,,Shanghai,12,10,1995,49.1,1995-12-10,2735.48,3918.3
Asia,China,,Shanghai,12,11,1995,51,1995-12-11,2735.48,3918.3
Asia,China,,Shanghai,12,12,1995,44.3,1995-12-12,2735.48,3918.3
Asia,China,,Shanghai,12,13,1995,46.9,1995-12-13,2735.48,3918.3
Asia,China,,Shanghai,12,14,1995,51.1,1995-12-14,2735.48,3918.3
Asia,China,,Shanghai,12,15,1995,47.1,1995-12-15,2735.48,3918.3
Asia,China,,Shanghai,12,16,1995,42.7,1995-12-16,2735.48,3918.3
Asia,China,,Shanghai,12,17,1995,42.8,1995-12-17,2735.48,3918.3
Asia,China,,Shanghai,12,18,1995,36.6,1995-12-18,2735.48,3918.3
Asia,China,,Shanghai,12,19,1995,39.6,1995-12-19,2735.48,3918.3
Asia,China,,Shanghai,12,20,1995,38.6,1995-12-20,2735.48,3918.3
Asia,China,,Shanghai,12,21,1995,39.2,1995-12-21,2735.48,3918.3
Asia,China,,Shanghai,12,22,1995,44.9,1995-12-22,2735.48,3918.3
Asia,China,,Shanghai,12,23,1995,46.1,1995-12-23,2735.48,3918.3
Asia,China,,Shanghai,12,24,1995,35.2,1995-12-24,2735.48,3918.3
Asia,China,,Shanghai,12,25,1995,36.2,1995-12-25,2735.48,3918.3
Asia,China,,Shanghai,12,26,1995,37.8,1995-12-26,2735.48,3918.3
Asia,China,,Shanghai,12,27,1995,42.3,1995-12-27,2735.48,3918.3
Asia,China,,Shanghai,12,28,1995,36.4,1995-12-28,2735.48,3918.3
Asia,China,,Shanghai,12,29,1995,34,1995-12-29,2735.48,3918.3
Asia,China,,Shanghai,12,30,1995,37.8,1995-12-30,2735.48,3918.3
Asia,China,,Shanghai,12,31,1995,41.2,1995-12-31,2735.48,3918.3
Asia,China,,Shanghai,1,1,1996,40.2,1996-01-01,2715.5,3954.75
Asia,China,,Shanghai,1,2,1996,43,1996-01-02,2715.5,3954.75
Asia,China,,Shanghai,1,3,1996,39.9,1996-01-03,2715.5,3954.75
Asia,China,,Shanghai,1,4,1996,47.3,1996-01-04,2715.5,3954.75
Asia,China,,Shanghai,1,5,1996,52.7,1996-01-05,2715.5,3954.75
Asia,China,,Shanghai,1,6,1996,43.6,1996-01-06,2715.5,3954.75
Asia,China,,Shanghai,1,7,1996,45.9,1996-01-07,2715.5,3954.75
Asia,China,,Shanghai,1,8,1996,30,1996-01-08,2715.5,3954.75
Asia,China,,Shanghai,1,9,1996,27.4,1996-01-09,2715.5,3954.75
Asia,China,,Shanghai,1,10,1996,33.1,1996-01-10,2715.5,3954.75
Asia,China,,Shanghai,1,11,1996,41.5,1996-01-11,2715.5,3954.75
Asia,China,,Shanghai,1,12,1996,43.9,1996-01-12,2715.5,3954.75
Asia,China,,Shanghai,1,13,1996,46.6,1996-01-13,2715.5,3954.75
Asia,China,,Shanghai,1,14,1996,40.8,1996-01-14,2715.5,3954.75
Asia,China,,Shanghai,1,15,1996,34.1,1996-01-15,2715.5,3954.75
Asia,China,,Shanghai,1,16,1996,35.5,1996-01-16,2715.5,3954.75
Asia,China,,Shanghai,1,17,1996,35.4,1996-01-17,2715.5,3954.75
Asia,China,,Shanghai,1,18,1996,34.1,1996-01-18,2715.5,3954.75
Asia,China,,Shanghai,1,19,1996,31.9,1996-01-19,2715.5,3954.75
Asia,China,,Shanghai,1,20,1996,36.3,1996-01-20,2715.5,3954.75
Asia,China,,Shanghai,1,21,1996,41.1,1996-01-21,2715.5,3954.75
Asia,China,,Shanghai,1,22,1996,40,1996-01-22,2715.5,3954.75
Asia,China,,Shanghai,1,23,1996,37.2,1996-01-23,2715.5,3954.75
Asia,China,,Shanghai,1,24,1996,39.1,1996-01-24,2715.5,3954.75
Asia,China,,Shanghai,1,25,1996,34.6,1996-01-25,2715.5,3954.75
Asia,China,,Shanghai,1,26,1996,36.1,1996-01-26,2715.5,3954.75
Asia,China,,Shanghai,1,27,1996,37.6,1996-01-27,2715.5,3954.75
Asia,China,,Shanghai,1,28,1996,40.1,1996-01-28,2715.5,3954.75
Asia,China,,Shanghai,1,29,1996,40.2,1996-01-29,2715.5,3954.75
Asia,China,,Shanghai,1,30,1996,42.3,1996-01-30,2715.5,3954.75
Asia,China,,Shanghai,1,31,1996,42.3,1996-01-31,2715.5,3954.75
Asia,China,,Shanghai,2,1,1996,34.3,1996-02-01,2715.5,3954.75
Asia,China,,Shanghai,2,2,1996,30.3,1996-02-02,2715.5,3954.75
Asia,China,,Shanghai,2,3,1996,36.4,1996-02-03,2715.5,3954.75
Asia,China,,Shanghai,2,4,1996,42.6,1996-02-04,2715.5,3954.75
Asia,China,,Shanghai,2,5,1996,36.7,1996-02-05,2715.5,3954.75
Asia,China,,Shanghai,2,6,1996,37.4,1996-02-06,2715.5,3954.75
Asia,China,,Shanghai,2,7,1996,45.1,1996-02-07,2715.5,3954.75
Asia,China,,Shanghai,2,8,1996,36.9,1996-02-08,2715.5,3954.75
Asia,China,,Shanghai,2,9,1996,30.7,1996-02-09,2715.5,3954.75
Asia,China,,Shanghai,2,10,1996,35.7,1996-02-10,2715.5,3954.75
Asia,China,,Shanghai,2,11,1996,46.4,1996-02-11,2715.5,3954.75
Asia,China,,Shanghai,2,12,1996,58.1,1996-02-12,2715.5,3954.75
Asia,China,,Shanghai,2,13,1996,62.9,1996-02-13,2715.5,3954.75
Asia,China,,Shanghai,2,14,1996,58.3,1996-02-14,2715.5,3954.75
Asia,China,,Shanghai,2,15,1996,43.9,1996-02-15,2715.5,3954.75
Asia,China,,Shanghai,2,16,1996,37.8,1996-02-16,2715.5,3954.75
Asia,China,,Shanghai,2,17,1996,31,1996-02-17,2715.5,3954.75
Asia,China,,Shanghai,2,18,1996,30.9,1996-02-18,2715.5,3954.75
Asia,China,,Shanghai,2,19,1996,34.7,1996-02-19,2715.5,3954.75
Asia,China,,Shanghai,2,20,1996,33.2,1996-02-20,2715.5,3954.75
Asia,China,,Shanghai,2,21,1996,34.6,1996-02-21,2715.5,3954.75
Asia,China,,Shanghai,2,22,1996,31.8,1996-02-22,2715.5,3954.75
Asia,China,,Shanghai,2,23,1996,35.4,1996-02-23,2715.5,3954.75
Asia,China,,Shanghai,2,24,1996,37.8,1996-02-24,2715.5,3954.75
Asia,China,,Shanghai,2,25,1996,40.1,1996-02-25,2715.5,3954.75
Asia,China,,Shanghai,2,26,1996,37.1,1996-02-26,2715.5,3954.75
Asia,China,,Shanghai,2,27,1996,35.7,1996-02-27,2715.5,3954.75
Asia,China,,Shanghai,2,28,1996,43.4,1996-02-28,2715.5,3954.75
Asia,China,,Shanghai,2,29,1996,49.1,1996-02-29,2715.5,3954.75
Asia,China,,Shanghai,3,1,1996,42.8,1996-03-01,2715.5,3954.75
Asia,China,,Shanghai,3,2,1996,46.1,1996-03-02,2715.5,3954.75
Asia,China,,Shanghai,3,3,1996,48.7,1996-03-03,2715.5,3954.75
Asia,China,,Shanghai,3,4,1996,53.7,1996-03-04,2715.5,3954.75
Asia,China,,Shanghai,3,5,1996,49.4,1996-03-05,2715.5,3954.75
Asia,China,,Shanghai,3,6,1996,60.8,1996-03-06,2715.5,3954.75
Asia,China,,Shanghai,3,7,1996,53.6,1996-03-07,2715.5,3954.75
Asia,China,,Shanghai,3,8,1996,41.2,1996-03-08,2715.5,3954.75
Asia,China,,Shanghai,3,9,1996,41.2,1996-03-09,2715.5,3954.75
Asia,China,,Shanghai,3,10,1996,40.3,1996-03-10,2715.5,3954.75
Asia,China,,Shanghai,3,11,1996,52.5,1996-03-11,2715.5,3954.75
Asia,China,,Shanghai,3,12,1996,41.9,1996-03-12,2715.5,3954.75
Asia,China,,Shanghai,3,13,1996,51.2,1996-03-13,2715.5,3954.75
Asia,China,,Shanghai,3,14,1996,48.1,1996-03-14,2715.5,3954.75
Asia,China,,Shanghai,3,15,1996,48.2,1996-03-15,2715.5,3954.75
Asia,China,,Shanghai,3,16,1996,55.7,1996-03-16,2715.5,3954.75
Asia,China,,Shanghai,3,17,1996,42.7,1996-03-17,2715.5,3954.75
Asia,China,,Shanghai,3,18,1996,40.8,1996-03-18,2715.5,3954.75
Asia,China,,Shanghai,3,19,1996,41.2,1996-03-19,2715.5,3954.75
Asia,China,,Shanghai,3,20,1996,45.4,1996-03-20,2715.5,3954.75
Asia,China,,Shanghai,3,21,1996,44.9,1996-03-21,2715.5,3954.75
Asia,China,,Shanghai,3,22,1996,43.3,1996-03-22,2715.5,3954.75
Asia,China,,Shanghai,3,23,1996,44.4,1996-03-23,2715.5,3954.75
Asia,China,,Shanghai,3,24,1996,40.8,1996-03-24,2715.5,3954.75
Asia,China,,Shanghai,3,25,1996,41.8,1996-03-25,2715.5,3954.75
Asia,China,,Shanghai,3,26,1996,43.3,1996-03-26,2715.5,3954.75
Asia,China,,Shanghai,3,27,1996,46.4,1996-03-27,2715.5,3954.75
Asia,China,,Shanghai,3,28,1996,45.2,1996-03-28,2715.5,3954.75
Asia,China,,Shanghai,3,29,1996,50.2,1996-03-29,2715.5,3954.75
Asia,China,,Shanghai,3,30,1996,49.6,1996-03-30,2715.5,3954.75
Asia,China,,Shanghai,3,31,1996,46.5,1996-03-31,2715.5,3954.75
Asia,China,,Shanghai,4,1,1996,44.1,1996-04-01,2715.5,3954.75
Asia,China,,Shanghai,4,2,1996,41.2,1996-04-02,2715.5,3954.75
Asia,China,,Shanghai,4,3,1996,45.7,1996-04-03,2715.5,3954.75
Asia,China,,Shanghai,4,4,1996,50.6,1996-04-04,2715.5,3954.75
Asia,China,,Shanghai,4,5,1996,53.1,1996-04-05,2715.5,3954.75
Asia,China,,Shanghai,4,6,1996,58,1996-04-06,2715.5,3954.75
Asia,China,,Shanghai,4,7,1996,58.9,1996-04-07,2715.5,3954.75
Asia,China,,Shanghai,4,8,1996,55.2,1996-04-08,2715.5,3954.75
Asia,China,,Shanghai,4,9,1996,49.3,1996-04-09,2715.5,3954.75
Asia,China,,Shanghai,4,10,1996,49.8,1996-04-10,2715.5,3954.75
Asia,China,,Shanghai,4,11,1996,50.8,1996-04-11,2715.5,3954.75
Asia,China,,Shanghai,4,12,1996,46.2,1996-04-12,2715.5,3954.75
Asia,China,,Shanghai,4,13,1996,49.9,1996-04-13,2715.5,3954.75
Asia,China,,Shanghai,4,14,1996,46.4,1996-04-14,2715.5,3954.75
Asia,China,,Shanghai,4,15,1996,47.6,1996-04-15,2715.5,3954.75
Asia,China,,Shanghai,4,16,1996,62.3,1996-04-16,2715.5,3954.75
Asia,China,,Shanghai,4,17,1996,60.3,1996-04-17,2715.5,3954.75
Asia,China,,Shanghai,4,18,1996,56.1,1996-04-18,2715.5,3954.75
Asia,China,,Shanghai,4,19,1996,52.8,1996-04-19,2715.5,3954.75
Asia,China,,Shanghai,4,20,1996,54.1,1996-04-20,2715.5,3954.75
Asia,China,,Shanghai,4,21,1996,53.6,1996-04-21,2715.5,3954.75
Asia,China,,Shanghai,4,22,1996,56.9,1996-04-22,2715.5,3954.75
Asia,China,,Shanghai,4,23,1996,62,1996-04-23,2715.5,3954.75
Asia,China,,Shanghai,4,24,1996,65.5,1996-04-24,2715.5,3954.75
Asia,China,,Shanghai,4,25,1996,65.1,1996-04-25,2715.5,3954.75
Asia,China,,Shanghai,4,26,1996,71.5,1996-04-26,2715.5,3954.75
Asia,China,,Shanghai,4,27,1996,69.3,1996-04-27,2715.5,3954.75
Asia,China,,Shanghai,4,28,1996,65,1996-04-28,2715.5,3954.75
Asia,China,,Shanghai,4,29,1996,68.8,1996-04-29,2715.5,3954.75
Asia,China,,Shanghai,4,30,1996,66,1996-04-30,2715.5,3954.75
Asia,China,,Shanghai,5,1,1996,69.2,1996-05-01,2715.5,3954.75
Asia,China,,Shanghai,5,2,1996,67.1,1996-05-02,2715.5,3954.75
Asia,China,,Shanghai,5,3,1996,61.8,1996-05-03,2715.5,3954.75
Asia,China,,Shanghai,5,4,1996,56.5,1996-05-04,2715.5,3954.75
Asia,China,,Shanghai,5,5,1996,58.3,1996-05-05,2715.5,3954.75
Asia,China,,Shanghai,5,6,1996,60.8,1996-05-06,2715.5,3954.75
Asia,China,,Shanghai,5,7,1996,61.9,1996-05-07,2715.5,3954.75
Asia,China,,Shanghai,5,8,1996,64,1996-05-08,2715.5,3954.75
Asia,China,,Shanghai,5,9,1996,68.9,1996-05-09,2715.5,3954.75
Asia,China,,Shanghai,5,10,1996,69.9,1996-05-10,2715.5,3954.75
Asia,China,,Shanghai,5,11,1996,66.4,1996-05-11,2715.5,3954.75
Asia,China,,Shanghai,5,12,1996,71,1996-05-12,2715.5,3954.75
Asia,China,,Shanghai,5,13,1996,70.5,1996-05-13,2715.5,3954.75
Asia,China,,Shanghai,5,14,1996,69.2,1996-05-14,2715.5,3954.75
Asia,China,,Shanghai,5,15,1996,66.2,1996-05-15,2715.5,3954.75
Asia,China,,Shanghai,5,16,1996,67.8,1996-05-16,2715.5,3954.75
Asia,China,,Shanghai,5,17,1996,67.9,1996-05-17,2715.5,3954.75
Asia,China,,Shanghai,5,18,1996,70.9,1996-05-18,2715.5,3954.75
Asia,China,,Shanghai,5,19,1996,65.8,1996-05-19,2715.5,3954.75
Asia,China,,Shanghai,5,20,1996,73.9,1996-05-20,2715.5,3954.75
Asia,China,,Shanghai,5,21,1996,75.7,1996-05-21,2715.5,3954.75
Asia,China,,Shanghai,5,22,1996,71.3,1996-05-22,2715.5,3954.75
Asia,China,,Shanghai,5,23,1996,68.5,1996-05-23,2715.5,3954.75
Asia,China,,Shanghai,5,24,1996,70.1,1996-05-24,2715.5,3954.75
Asia,China,,Shanghai,5,25,1996,69.1,1996-05-25,2715.5,3954.75
Asia,China,,Shanghai,5,26,1996,65.2,1996-05-26,2715.5,3954.75
Asia,China,,Shanghai,5,27,1996,68.5,1996-05-27,2715.5,3954.75
Asia,China,,Shanghai,5,28,1996,68.5,1996-05-28,2715.5,3954.75
Asia,China,,Shanghai,5,29,1996,69.1,1996-05-29,2715.5,3954.75
Asia,China,,Shanghai,5,30,1996,70.8,1996-05-30,2715.5,3954.75
Asia,China,,Shanghai,5,31,1996,71.4,1996-05-31,2715.5,3954.75
